Last synchro: 03.11.2017 09:02:27
Nr_Zlecenia_Produkcyjnego;BrakLutowia;BrakKomponentu;ZabrudzonaDioda;UszkodzonaDioda;UszkodzonePCB;PrzesuniecieDiody;ZanieczyszczenieZpieca;Inne;DataCzas
1208248;0;0;5;2;0;0;0;1;29.09.2017 09:35:00
1208251;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208364;2;1;0;0;0;0;0;0;29.09.2017 09:35:00
1208250;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1208222;0;0;2;0;0;0;0;1;29.09.2017 09:35:00
1208187;0;0;9;0;1;0;0;0;29.09.2017 09:35:00
1208207;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208114;0;0;1;0;0;0;0;1;29.09.2017 09:35:00
1208118;2;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208009;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1207893;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208163;0;0;1;0;0;0;0;2;29.09.2017 09:35:00
1208215;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208281;0;0;3;0;1;0;0;0;29.09.2017 09:35:00
1208169;0;0;0;1;0;0;0;1;29.09.2017 09:35:00
1208027;0;0;8;0;0;0;0;0;29.09.2017 09:35:00
1208058;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1208302;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208035;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208277;0;0;4;0;0;0;0;1;29.09.2017 09:35:00
1208119;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208121;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208017;0;0;6;2;0;0;0;2;29.09.2017 09:35:00
1208124;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208032;1;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208411;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1208120;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208016;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1208049;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208015;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208174;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208165;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208101;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208195;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208063;0;0;2;1;0;0;0;0;29.09.2017 09:35:00
1208074;0;0;2;2;1;0;0;0;29.09.2017 09:35:00
1208102;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208060;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208164;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208023;0;0;2;0;0;0;0;1;29.09.2017 09:35:00
1208036;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208039;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208418;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208415;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1209414;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208428;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209413;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1209416;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208413;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209418;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208430;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209415;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1207916;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1207978;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1208216;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1208429;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208369;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1207938;0;0;0;0;0;1;0;0;29.09.2017 09:35:00
1208370;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210423;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1209417;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208371;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208422;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208419;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210409;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210418;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208423;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1209420;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208420;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208414;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209412;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208372;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1208425;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208368;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208416;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210412;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208191;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1208064;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208285;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1210410;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208304;0;0;1;0;0;0;0;1;29.09.2017 09:35:00
1208253;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208256;0;0;1;0;1;0;0;0;29.09.2017 09:35:00
1206922;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208132;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208301;0;0;1;0;0;0;0;2;29.09.2017 09:35:00
1207813;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208271;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208257;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208264;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208252;0;0;5;1;0;0;0;0;29.09.2017 09:35:00
1208404;0;0;0;3;2;0;0;0;29.09.2017 09:35:00
1208403;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1208405;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1209409;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208375;0;0;1;2;0;0;0;0;29.09.2017 09:35:00
1208406;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210656;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210570;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210565;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210655;0;0;0;2;0;0;0;0;29.09.2017 09:35:00
1210547;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210581;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210536;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210531;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210538;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210519;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210528;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210520;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210530;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210522;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210535;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210526;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210580;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210608;0;0;5;0;0;0;0;0;29.09.2017 09:35:00
1210653;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210537;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210651;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210539;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210622;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1210545;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210654;0;0;1;0;0;2;0;0;29.09.2017 09:35:00
1210652;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210638;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210661;0;0;2;0;1;0;0;0;29.09.2017 09:35:00
1210576;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210662;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210659;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1210637;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210512;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210660;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1210534;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210694;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210698;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210680;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210695;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1210681;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210683;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210697;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210612;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210613;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210672;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210709;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210671;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1210668;0;0;2;0;0;1;0;0;29.09.2017 09:35:00
1210543;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210551;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210542;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210676;0;0;0;0;0;1;0;0;29.09.2017 09:35:00
1210550;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210503;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210560;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1210513;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210524;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210505;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210493;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1210687;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210708;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210657;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210688;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210516;0;0;1;0;0;0;0;1;29.09.2017 09:35:00
1210686;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210717;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210640;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210510;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210718;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208235;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208043;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208225;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208202;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208287;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208044;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208213;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208243;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208014;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1207929;0;0;8;0;0;0;0;0;29.09.2017 09:35:00
1208208;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208211;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1207890;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208367;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208282;0;0;2;3;0;0;0;0;29.09.2017 09:35:00
1208283;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208249;0;0;3;1;0;0;0;1;29.09.2017 09:35:00
1208307;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1208218;0;0;8;0;0;0;0;0;29.09.2017 09:35:00
1208205;0;0;1;3;0;0;0;0;29.09.2017 09:35:00
1208200;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208199;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208130;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208133;6;0;0;0;0;0;0;1;29.09.2017 09:35:00
1208158;0;0;5;0;0;0;0;0;29.09.2017 09:35:00
1208201;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208075;0;0;5;0;0;0;0;0;29.09.2017 09:35:00
1208002;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208010;0;0;1;0;0;0;0;1;29.09.2017 09:35:00
1208162;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208082;0;0;5;1;0;0;0;0;29.09.2017 09:35:00
1208166;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208168;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1208062;0;0;2;0;0;0;0;1;29.09.2017 09:35:00
1208103;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1208104;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1208274;1;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208265;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208037;0;0;4;4;0;0;0;0;29.09.2017 09:35:00
1208038;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1208034;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1208041;0;0;2;1;0;0;0;0;29.09.2017 09:35:00
1208018;0;0;0;3;0;0;0;0;29.09.2017 09:35:00
1208033;0;0;7;0;0;0;0;0;29.09.2017 09:35:00
1208042;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208278;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208267;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208303;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210553;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210555;1;0;3;0;0;1;0;0;29.09.2017 09:35:00
1210541;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210558;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210552;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210563;1;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210715;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210714;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210796;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210864;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210865;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210866;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210875;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210860;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210849;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210850;0;0;1;0;0;4;0;0;29.09.2017 09:35:00
1210855;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210806;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210847;0;0;1;0;0;0;0;3;29.09.2017 09:35:00
1210853;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210858;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210859;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210857;0;0;0;2;0;0;0;1;29.09.2017 09:35:00
1210856;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210854;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210804;0;0;0;1;0;1;0;0;29.09.2017 09:35:00
1210878;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210731;0;0;0;0;2;1;0;0;29.09.2017 09:35:00
1205795;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1205746;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1205822;0;0;1;6;0;0;0;0;29.09.2017 09:35:00
1205851;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1205847;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1205016;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210817;0;0;0;3;2;0;0;3;29.09.2017 09:35:00
1205798;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1205838;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1205800;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208031;0;0;1;0;0;0;0;2;29.09.2017 09:35:00
1208026;0;0;6;0;0;0;0;0;29.09.2017 09:35:00
1208412;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208409;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210414;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208262;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208272;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208258;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208279;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210529;0;0;0;0;0;1;0;0;29.09.2017 09:35:00
1210527;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210632;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210667;0;0;3;0;0;0;0;0;29.09.2017 09:35:00
1210666;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210682;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210679;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210699;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210696;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210618;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210611;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210556;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210650;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210684;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210664;0;9;0;2;0;0;0;0;29.09.2017 09:35:00
1210559;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210677;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210691;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210712;0;0;0;1;1;0;0;0;29.09.2017 09:35:00
1210710;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210810;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210868;0;0;1;1;0;0;0;0;29.09.2017 09:35:00
1210787;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210876;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210872;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210848;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210821;0;0;0;0;4;0;0;0;29.09.2017 09:35:00
1205792;0;0;1;2;0;0;0;0;29.09.2017 09:35:00
1205014;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209419;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210420;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210421;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1209411;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208424;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208421;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210416;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208410;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210415;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1208426;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208373;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208217;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210411;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208427;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210413;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208417;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210523;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208266;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208254;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208255;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208270;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208260;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1206923;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1207810;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208268;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208269;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1208261;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1208276;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1208273;0;0;0;0;0;2;0;1;29.09.2017 09:35:00
1208259;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210546;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210564;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210544;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210427;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210540;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210554;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210566;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210568;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210658;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210574;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210533;0;0;2;1;0;0;0;0;29.09.2017 09:35:00
1210571;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210607;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210572;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210532;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210578;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210496;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210665;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210485;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210692;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210508;0;0;4;0;0;0;0;0;29.09.2017 09:35:00
1210693;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210690;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210610;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210557;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210548;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210561;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210678;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210670;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210685;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210583;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210674;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210639;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210675;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210705;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210669;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210663;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210673;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210707;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210521;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210620;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210643;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210619;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210514;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210518;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210700;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210701;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210511;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210517;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210621;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210706;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210704;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210642;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210475;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210641;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210498;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210494;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210501;0;0;0;0;0;2;0;0;29.09.2017 09:35:00
1210515;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210713;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210506;0;0;1;0;0;0;0;2;29.09.2017 09:35:00
1210491;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210791;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210808;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210777;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210782;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210487;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210489;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210789;0;0;0;0;0;0;0;1;29.09.2017 09:35:00
1210800;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210482;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210499;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210477;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210867;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210862;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210869;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210863;0;0;1;0;0;0;0;1;29.09.2017 09:35:00
1210799;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210873;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210871;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210870;0;7;3;0;0;0;0;0;29.09.2017 09:35:00
1210852;0;0;0;1;0;0;0;0;29.09.2017 09:35:00
1210846;1;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210877;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210562;0;0;1;0;0;0;0;0;29.09.2017 09:35:00
1210703;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1210689;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210702;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1210606;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210711;0;0;0;0;1;0;0;0;29.09.2017 09:35:00
1210880;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210879;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210881;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210815;2;0;1;0;0;0;0;1;29.09.2017 09:35:00
1205855;0;0;2;0;0;0;0;0;29.09.2017 09:35:00
1205793;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1205004;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1204974;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210474;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
1210525;0;0;0;0;0;0;0;0;29.09.2017 09:35:00
